"","county","reporting_unit","muni_county","municipality","votes_rec_cruz","votes_rec_kasich","votes_rec_other","votes_rec_trump","votes_tot","votes_perc_cruz","votes_perc_kasich","votes_perc_other","votes_perc_trump","trump_prim_won","total_ballots","tch_prop","turnout_perc","sameday_reg_prop","counted_absent_prop","rejected_absent_prop","registrants","late_registrants","Total.Voter.Reg","TotalTurnout_2016","Hillary.Clinton_2016","Donald.J..Trump_2016","other_2016","Total_2016","HRCmargin_2016","change._D","change._R","change._other","change._Total","HRC._2016","DJT._2016","other._2016","County._2016","Dwin_2016..1.Dem.win.","Switch..1.switch.","county_paper_or_paperplusmachine","Obama_2012","Romney_2012","Others_2012","Total_2012","BHO._2012","MR._2012","other._2012","County_2012","Dwin_2012","Method_2012..1.paper.only..2.paper.and.machine.combo.","pop_2014_est","pop_voterage_2014_est_calc","pop_2010_real","X.under18_2013","X.whitewithlatino_2013","X.blackonly_2013","pop_blackonly_2013_calc","X.whitenolatino_2013","pop_whitenolatino_2013_calc","pop_nonwhite_2013_calc","coll_deg_plus25_2013","pop_collegedegreepersons25._2013_calc","ratio_white_nonwhite","ratio_white_black","ratio_nocollege_college","medianhouseholdincome_2009.2013","pop_sq_mile_2010","os_model_off","tch_bmd_model_off","tch_use_off","bmd_use_off","os_use_off","tch_model_off","bmd_model_off","tch_use_off_true","tch_model_off_full","log.pop.sq.mile.2010"
"3733","OUTAGAMIE","CITY-OF-APPLETON-WARD-17-OUTAGAMIE","CITY OF APPLETON OUTAGAMIE","CITY OF APPLETON",182,38,6,102,4264,55.4878048780488,11.5853658536585,1.82926829268293,31.0975609756098,0,156,0,0.186379928315412,0.00955794504181601,0.0961538461538462,0,837,0.00641025641025641,"109491","86.91%","38,117","51,579",5466,"95,162",-13462,"-16.52%","8.88%","255.40%","0.63%","40.05%","54.20%","5.74%","3.23%",0,0,2,"45,659","47,372","1,538","94,569","48.28%","50.09%","1.63%","3.08%",0,2,182006,137779,176695,24.3,92.2,1.2,1653,88.8,122347,15431,26.4,36374,7.9,74,2.8,58318,277.2,"ES&S M100","ES&S Automark",0,1,1,NA,"ES&S Automark",0,"aNone",5.62473926731575
"3734","OUTAGAMIE","CITY-OF-APPLETON-WARD-18-OUTAGAMIE","CITY OF APPLETON OUTAGAMIE","CITY OF APPLETON",112,59,6,89,3458,42.1052631578947,22.1804511278195,2.25563909774436,33.4586466165414,0,113,0,0.169924812030075,0.00451127819548872,0.15929203539823,0,665,0.0176991150442478,"109491","86.91%","38,117","51,579",5466,"95,162",-13462,"-16.52%","8.88%","255.40%","0.63%","40.05%","54.20%","5.74%","3.23%",0,0,2,"45,659","47,372","1,538","94,569","48.28%","50.09%","1.63%","3.08%",0,2,182006,137779,176695,24.3,92.2,1.2,1653,88.8,122347,15431,26.4,36374,7.9,74,2.8,58318,277.2,"ES&S M100","ES&S Automark",0,1,1,NA,"ES&S Automark",0,"aNone",5.62473926731575
"3735","OUTAGAMIE","CITY-OF-APPLETON-WARD-19-OUTAGAMIE","CITY OF APPLETON OUTAGAMIE","CITY OF APPLETON",382,129,10,214,9555,51.9727891156463,17.5510204081633,1.36054421768707,29.1156462585034,0,196,0,0.123270440251572,0.00314465408805031,0.0663265306122449,0,1590,0.0255102040816327,"109491","86.91%","38,117","51,579",5466,"95,162",-13462,"-16.52%","8.88%","255.40%","0.63%","40.05%","54.20%","5.74%","3.23%",0,0,2,"45,659","47,372","1,538","94,569","48.28%","50.09%","1.63%","3.08%",0,2,182006,137779,176695,24.3,92.2,1.2,1653,88.8,122347,15431,26.4,36374,7.9,74,2.8,58318,277.2,"ES&S M100","ES&S Automark",0,1,1,NA,"ES&S Automark",0,"aNone",5.62473926731575
"3736","OUTAGAMIE","CITY-OF-APPLETON-WARD-20-OUTAGAMIE","CITY OF APPLETON OUTAGAMIE","CITY OF APPLETON",222,84,5,147,5954,48.471615720524,18.3406113537118,1.09170305676856,32.0960698689956,0,106,0,0.104023552502453,0.00490677134445535,0.0283018867924528,0,1019,0.0188679245283019,"109491","86.91%","38,117","51,579",5466,"95,162",-13462,"-16.52%","8.88%","255.40%","0.63%","40.05%","54.20%","5.74%","3.23%",0,0,2,"45,659","47,372","1,538","94,569","48.28%","50.09%","1.63%","3.08%",0,2,182006,137779,176695,24.3,92.2,1.2,1653,88.8,122347,15431,26.4,36374,7.9,74,2.8,58318,277.2,"ES&S M100","ES&S Automark",0,1,1,NA,"ES&S Automark",0,"aNone",5.62473926731575
"3737","OUTAGAMIE","CITY-OF-APPLETON-WARD-21-OUTAGAMIE","CITY OF APPLETON OUTAGAMIE","CITY OF APPLETON",6,4,0,3,169,46.1538461538462,30.7692307692308,0,23.0769230769231,0,5,0,0.185185185185185,0,0,0,27,0,"109491","86.91%","38,117","51,579",5466,"95,162",-13462,"-16.52%","8.88%","255.40%","0.63%","40.05%","54.20%","5.74%","3.23%",0,0,2,"45,659","47,372","1,538","94,569","48.28%","50.09%","1.63%","3.08%",0,2,182006,137779,176695,24.3,92.2,1.2,1653,88.8,122347,15431,26.4,36374,7.9,74,2.8,58318,277.2,"ES&S M100","ES&S Automark",0,1,1,NA,"ES&S Automark",0,"aNone",5.62473926731575
"3738","OUTAGAMIE","CITY-OF-APPLETON-WARD-22-OUTAGAMIE","CITY OF APPLETON OUTAGAMIE","CITY OF APPLETON",11,4,0,7,286,50,18.1818181818182,0,31.8181818181818,0,1,0,0.03125,0,0,0,32,0,"109491","86.91%","38,117","51,579",5466,"95,162",-13462,"-16.52%","8.88%","255.40%","0.63%","40.05%","54.20%","5.74%","3.23%",0,0,2,"45,659","47,372","1,538","94,569","48.28%","50.09%","1.63%","3.08%",0,2,182006,137779,176695,24.3,92.2,1.2,1653,88.8,122347,15431,26.4,36374,7.9,74,2.8,58318,277.2,"ES&S M100","ES&S Automark",0,1,1,NA,"ES&S Automark",0,"aNone",5.62473926731575
"3739","OUTAGAMIE","CITY-OF-APPLETON-WARD-23-OUTAGAMIE","CITY OF APPLETON OUTAGAMIE","CITY OF APPLETON",0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,"109491","86.91%","38,117","51,579",5466,"95,162",-13462,"-16.52%","8.88%","255.40%","0.63%","40.05%","54.20%","5.74%","3.23%",0,0,2,"45,659","47,372","1,538","94,569","48.28%","50.09%","1.63%","3.08%",0,2,182006,137779,176695,24.3,92.2,1.2,1653,88.8,122347,15431,26.4,36374,7.9,74,2.8,58318,277.2,"ES&S M100","ES&S Automark",0,1,1,NA,"ES&S Automark",0,"aNone",5.62473926731575
"3740","OUTAGAMIE","CITY-OF-APPLETON-WARD-24-OUTAGAMIE","CITY OF APPLETON OUTAGAMIE","CITY OF APPLETON",68,22,2,46,1794,49.2753623188406,15.9420289855072,1.44927536231884,33.3333333333333,0,68,0,0.131528046421663,0.00773694390715667,0.102941176470588,0,517,0.0441176470588235,"109491","86.91%","38,117","51,579",5466,"95,162",-13462,"-16.52%","8.88%","255.40%","0.63%","40.05%","54.20%","5.74%","3.23%",0,0,2,"45,659","47,372","1,538","94,569","48.28%","50.09%","1.63%","3.08%",0,2,182006,137779,176695,24.3,92.2,1.2,1653,88.8,122347,15431,26.4,36374,7.9,74,2.8,58318,277.2,"ES&S M100","ES&S Automark",0,1,1,NA,"ES&S Automark",0,"aNone",5.62473926731575
"3741","OUTAGAMIE","CITY-OF-APPLETON-WARD-25-OUTAGAMIE","CITY OF APPLETON OUTAGAMIE","CITY OF APPLETON",154,30,6,101,3783,52.9209621993127,10.3092783505155,2.06185567010309,34.7079037800687,0,124,0,0.12678936605317,0.00408997955010225,0.104838709677419,0.00806451612903226,978,0.00806451612903226,"109491","86.91%","38,117","51,579",5466,"95,162",-13462,"-16.52%","8.88%","255.40%","0.63%","40.05%","54.20%","5.74%","3.23%",0,0,2,"45,659","47,372","1,538","94,569","48.28%","50.09%","1.63%","3.08%",0,2,182006,137779,176695,24.3,92.2,1.2,1653,88.8,122347,15431,26.4,36374,7.9,74,2.8,58318,277.2,"ES&S M100","ES&S Automark",0,1,1,NA,"ES&S Automark",0,"aNone",5.62473926731575
"3742","OUTAGAMIE","CITY-OF-APPLETON-WARD-27-OUTAGAMIE","CITY OF APPLETON OUTAGAMIE","CITY OF APPLETON",175,54,4,108,4433,51.3196480938416,15.8357771260997,1.17302052785924,31.6715542521994,0,204,0,0.190654205607477,0.00747663551401869,0.0637254901960784,0,1070,0.00490196078431373,"109491","86.91%","38,117","51,579",5466,"95,162",-13462,"-16.52%","8.88%","255.40%","0.63%","40.05%","54.20%","5.74%","3.23%",0,0,2,"45,659","47,372","1,538","94,569","48.28%","50.09%","1.63%","3.08%",0,2,182006,137779,176695,24.3,92.2,1.2,1653,88.8,122347,15431,26.4,36374,7.9,74,2.8,58318,277.2,"ES&S M100","ES&S Automark",0,1,1,NA,"ES&S Automark",0,"aNone",5.62473926731575
"3743","OUTAGAMIE","CITY-OF-APPLETON-WARD-28-OUTAGAMIE","CITY OF APPLETON OUTAGAMIE","CITY OF APPLETON",129,49,6,99,3679,45.583038869258,17.3144876325088,2.12014134275618,34.982332155477,0,158,0,0.149056603773585,0.010377358490566,0.0569620253164557,0,1060,0,"109491","86.91%","38,117","51,579",5466,"95,162",-13462,"-16.52%","8.88%","255.40%","0.63%","40.05%","54.20%","5.74%","3.23%",0,0,2,"45,659","47,372","1,538","94,569","48.28%","50.09%","1.63%","3.08%",0,2,182006,137779,176695,24.3,92.2,1.2,1653,88.8,122347,15431,26.4,36374,7.9,74,2.8,58318,277.2,"ES&S M100","ES&S Automark",0,1,1,NA,"ES&S Automark",0,"aNone",5.62473926731575
"3744","OUTAGAMIE","CITY-OF-APPLETON-WARD-29-OUTAGAMIE","CITY OF APPLETON OUTAGAMIE","CITY OF APPLETON",174,31,9,125,4407,51.3274336283186,9.14454277286136,2.65486725663717,36.8731563421829,0,184,0,0.143079315707621,0.00855365474339036,0.0760869565217391,0,1286,0.0108695652173913,"109491","86.91%","38,117","51,579",5466,"95,162",-13462,"-16.52%","8.88%","255.40%","0.63%","40.05%","54.20%","5.74%","3.23%",0,0,2,"45,659","47,372","1,538","94,569","48.28%","50.09%","1.63%","3.08%",0,2,182006,137779,176695,24.3,92.2,1.2,1653,88.8,122347,15431,26.4,36374,7.9,74,2.8,58318,277.2,"ES&S M100","ES&S Automark",0,1,1,NA,"ES&S Automark",0,"aNone",5.62473926731575
"3745","OUTAGAMIE","CITY-OF-APPLETON-WARD-30-OUTAGAMIE","CITY OF APPLETON OUTAGAMIE","CITY OF APPLETON",104,28,8,117,3341,40.4669260700389,10.8949416342412,3.11284046692607,45.5252918287938,1,111,0,0.101277372262774,0.00547445255474453,0.0810810810810811,0,1096,0,"109491","86.91%","38,117","51,579",5466,"95,162",-13462,"-16.52%","8.88%","255.40%","0.63%","40.05%","54.20%","5.74%","3.23%",0,0,2,"45,659","47,372","1,538","94,569","48.28%","50.09%","1.63%","3.08%",0,2,182006,137779,176695,24.3,92.2,1.2,1653,88.8,122347,15431,26.4,36374,7.9,74,2.8,58318,277.2,"ES&S M100","ES&S Automark",0,1,1,NA,"ES&S Automark",0,"aNone",5.62473926731575
"3746","OUTAGAMIE","CITY-OF-APPLETON-WARD-33-OUTAGAMIE","CITY OF APPLETON OUTAGAMIE","CITY OF APPLETON",182,57,12,139,5070,46.6666666666667,14.6153846153846,3.07692307692308,35.6410256410256,0,177,0,0.152323580034423,0.00602409638554217,0.0677966101694915,0,1162,0,"109491","86.91%","38,117","51,579",5466,"95,162",-13462,"-16.52%","8.88%","255.40%","0.63%","40.05%","54.20%","5.74%","3.23%",0,0,2,"45,659","47,372","1,538","94,569","48.28%","50.09%","1.63%","3.08%",0,2,182006,137779,176695,24.3,92.2,1.2,1653,88.8,122347,15431,26.4,36374,7.9,74,2.8,58318,277.2,"ES&S M100","ES&S Automark",0,1,1,NA,"ES&S Automark",0,"aNone",5.62473926731575
"3747","OUTAGAMIE","CITY-OF-APPLETON-WARD-34-OUTAGAMIE","CITY OF APPLETON OUTAGAMIE","CITY OF APPLETON",33,9,0,28,910,47.1428571428571,12.8571428571429,0,40,0,53,0,0.16012084592145,0,0.0943396226415094,0,331,0,"109491","86.91%","38,117","51,579",5466,"95,162",-13462,"-16.52%","8.88%","255.40%","0.63%","40.05%","54.20%","5.74%","3.23%",0,0,2,"45,659","47,372","1,538","94,569","48.28%","50.09%","1.63%","3.08%",0,2,182006,137779,176695,24.3,92.2,1.2,1653,88.8,122347,15431,26.4,36374,7.9,74,2.8,58318,277.2,"ES&S M100","ES&S Automark",0,1,1,NA,"ES&S Automark",0,"aNone",5.62473926731575
"3748","OUTAGAMIE","CITY-OF-APPLETON-WARD-35-OUTAGAMIE","CITY OF APPLETON OUTAGAMIE","CITY OF APPLETON",169,58,11,143,4953,44.3569553805774,15.2230971128609,2.88713910761155,37.5328083989501,0,134,0,0.125350795135641,0.000935453695042095,0.0671641791044776,0,1069,0,"109491","86.91%","38,117","51,579",5466,"95,162",-13462,"-16.52%","8.88%","255.40%","0.63%","40.05%","54.20%","5.74%","3.23%",0,0,2,"45,659","47,372","1,538","94,569","48.28%","50.09%","1.63%","3.08%",0,2,182006,137779,176695,24.3,92.2,1.2,1653,88.8,122347,15431,26.4,36374,7.9,74,2.8,58318,277.2,"ES&S M100","ES&S Automark",0,1,1,NA,"ES&S Automark",0,"aNone",5.62473926731575
"3749","OUTAGAMIE","CITY-OF-APPLETON-WARD-36-OUTAGAMIE","CITY OF APPLETON OUTAGAMIE","CITY OF APPLETON",228,52,14,171,6045,49.0322580645161,11.1827956989247,3.01075268817204,36.7741935483871,0,185,0,0.130007027406887,0.00421644413211525,0.0918918918918919,0,1423,0,"109491","86.91%","38,117","51,579",5466,"95,162",-13462,"-16.52%","8.88%","255.40%","0.63%","40.05%","54.20%","5.74%","3.23%",0,0,2,"45,659","47,372","1,538","94,569","48.28%","50.09%","1.63%","3.08%",0,2,182006,137779,176695,24.3,92.2,1.2,1653,88.8,122347,15431,26.4,36374,7.9,74,2.8,58318,277.2,"ES&S M100","ES&S Automark",0,1,1,NA,"ES&S Automark",0,"aNone",5.62473926731575
"3750","OUTAGAMIE","CITY-OF-APPLETON-WARD-37-OUTAGAMIE","CITY OF APPLETON OUTAGAMIE","CITY OF APPLETON",162,27,2,96,3731,56.4459930313589,9.40766550522648,0.696864111498258,33.4494773519164,0,111,0,0.129672897196262,0.00700934579439252,0.126126126126126,0,856,0.00900900900900901,"109491","86.91%","38,117","51,579",5466,"95,162",-13462,"-16.52%","8.88%","255.40%","0.63%","40.05%","54.20%","5.74%","3.23%",0,0,2,"45,659","47,372","1,538","94,569","48.28%","50.09%","1.63%","3.08%",0,2,182006,137779,176695,24.3,92.2,1.2,1653,88.8,122347,15431,26.4,36374,7.9,74,2.8,58318,277.2,"ES&S M100","ES&S Automark",0,1,1,NA,"ES&S Automark",0,"aNone",5.62473926731575
"3751","OUTAGAMIE","CITY-OF-APPLETON-WARD-38-OUTAGAMIE","CITY OF APPLETON OUTAGAMIE","CITY OF APPLETON",334,102,20,196,8476,51.2269938650307,15.6441717791411,3.06748466257669,30.0613496932515,0,175,0,0.12962962962963,0.00962962962962963,0.114285714285714,0,1350,0.0114285714285714,"109491","86.91%","38,117","51,579",5466,"95,162",-13462,"-16.52%","8.88%","255.40%","0.63%","40.05%","54.20%","5.74%","3.23%",0,0,2,"45,659","47,372","1,538","94,569","48.28%","50.09%","1.63%","3.08%",0,2,182006,137779,176695,24.3,92.2,1.2,1653,88.8,122347,15431,26.4,36374,7.9,74,2.8,58318,277.2,"ES&S M100","ES&S Automark",0,1,1,NA,"ES&S Automark",0,"aNone",5.62473926731575
"3752","OUTAGAMIE","CITY-OF-APPLETON-WARD-39-OUTAGAMIE","CITY OF APPLETON OUTAGAMIE","CITY OF APPLETON",164,26,5,108,3939,54.1254125412541,8.58085808580858,1.65016501650165,35.6435643564356,0,69,0,0.105022831050228,0.0091324200913242,0.115942028985507,0,657,0.0434782608695652,"109491","86.91%","38,117","51,579",5466,"95,162",-13462,"-16.52%","8.88%","255.40%","0.63%","40.05%","54.20%","5.74%","3.23%",0,0,2,"45,659","47,372","1,538","94,569","48.28%","50.09%","1.63%","3.08%",0,2,182006,137779,176695,24.3,92.2,1.2,1653,88.8,122347,15431,26.4,36374,7.9,74,2.8,58318,277.2,"ES&S M100","ES&S Automark",0,1,1,NA,"ES&S Automark",0,"aNone",5.62473926731575
"3753","OUTAGAMIE","CITY-OF-APPLETON-WARD-40-OUTAGAMIE","CITY OF APPLETON OUTAGAMIE","CITY OF APPLETON",6,4,0,2,156,50,33.3333333333333,0,16.6666666666667,0,5,0,0.277777777777778,0,0.2,0,18,0,"109491","86.91%","38,117","51,579",5466,"95,162",-13462,"-16.52%","8.88%","255.40%","0.63%","40.05%","54.20%","5.74%","3.23%",0,0,2,"45,659","47,372","1,538","94,569","48.28%","50.09%","1.63%","3.08%",0,2,182006,137779,176695,24.3,92.2,1.2,1653,88.8,122347,15431,26.4,36374,7.9,74,2.8,58318,277.2,"ES&S M100","ES&S Automark",0,1,1,NA,"ES&S Automark",0,"aNone",5.62473926731575
"3754","OUTAGAMIE","CITY-OF-APPLETON-WARD-41-OUTAGAMIE","CITY OF APPLETON OUTAGAMIE","CITY OF APPLETON",44,14,1,25,1092,52.3809523809524,16.6666666666667,1.19047619047619,29.7619047619048,0,11,0,0.0846153846153846,0.0153846153846154,0,0,130,0,"109491","86.91%","38,117","51,579",5466,"95,162",-13462,"-16.52%","8.88%","255.40%","0.63%","40.05%","54.20%","5.74%","3.23%",0,0,2,"45,659","47,372","1,538","94,569","48.28%","50.09%","1.63%","3.08%",0,2,182006,137779,176695,24.3,92.2,1.2,1653,88.8,122347,15431,26.4,36374,7.9,74,2.8,58318,277.2,"ES&S M100","ES&S Automark",0,1,1,NA,"ES&S Automark",0,"aNone",5.62473926731575
"3755","OUTAGAMIE","CITY-OF-APPLETON-WARD-42-OUTAGAMIE","CITY OF APPLETON OUTAGAMIE","CITY OF APPLETON",216,35,15,107,4849,57.9088471849866,9.38337801608579,4.02144772117962,28.686327077748,0,173,0,0.18969298245614,0.00219298245614035,0.092485549132948,0,912,0,"109491","86.91%","38,117","51,579",5466,"95,162",-13462,"-16.52%","8.88%","255.40%","0.63%","40.05%","54.20%","5.74%","3.23%",0,0,2,"45,659","47,372","1,538","94,569","48.28%","50.09%","1.63%","3.08%",0,2,182006,137779,176695,24.3,92.2,1.2,1653,88.8,122347,15431,26.4,36374,7.9,74,2.8,58318,277.2,"ES&S M100","ES&S Automark",0,1,1,NA,"ES&S Automark",0,"aNone",5.62473926731575
"3756","OUTAGAMIE","CITY-OF-APPLETON-WARD-43-OUTAGAMIE","CITY OF APPLETON OUTAGAMIE","CITY OF APPLETON",175,41,10,78,3952,57.5657894736842,13.4868421052632,3.28947368421053,25.6578947368421,0,138,0,0.160092807424594,0.00348027842227378,0.0869565217391304,0,862,0,"109491","86.91%","38,117","51,579",5466,"95,162",-13462,"-16.52%","8.88%","255.40%","0.63%","40.05%","54.20%","5.74%","3.23%",0,0,2,"45,659","47,372","1,538","94,569","48.28%","50.09%","1.63%","3.08%",0,2,182006,137779,176695,24.3,92.2,1.2,1653,88.8,122347,15431,26.4,36374,7.9,74,2.8,58318,277.2,"ES&S M100","ES&S Automark",0,1,1,NA,"ES&S Automark",0,"aNone",5.62473926731575
"3757","OUTAGAMIE","CITY-OF-APPLETON-WARD-48-OUTAGAMIE","CITY OF APPLETON OUTAGAMIE","CITY OF APPLETON",17,1,2,16,468,47.2222222222222,2.77777777777778,5.55555555555556,44.4444444444444,0,11,0,0.0601092896174863,0.00546448087431694,0.0909090909090909,0,183,0,"109491","86.91%","38,117","51,579",5466,"95,162",-13462,"-16.52%","8.88%","255.40%","0.63%","40.05%","54.20%","5.74%","3.23%",0,0,2,"45,659","47,372","1,538","94,569","48.28%","50.09%","1.63%","3.08%",0,2,182006,137779,176695,24.3,92.2,1.2,1653,88.8,122347,15431,26.4,36374,7.9,74,2.8,58318,277.2,"ES&S M100","ES&S Automark",0,1,1,NA,"ES&S Automark",0,"aNone",5.62473926731575
"3758","OUTAGAMIE","CITY-OF-APPLETON-WARD-49-OUTAGAMIE","CITY OF APPLETON OUTAGAMIE","CITY OF APPLETON",14,2,1,16,429,42.4242424242424,6.06060606060606,3.03030303030303,48.4848484848485,1,11,0,0.104761904761905,0.019047619047619,0,0,105,0,"109491","86.91%","38,117","51,579",5466,"95,162",-13462,"-16.52%","8.88%","255.40%","0.63%","40.05%","54.20%","5.74%","3.23%",0,0,2,"45,659","47,372","1,538","94,569","48.28%","50.09%","1.63%","3.08%",0,2,182006,137779,176695,24.3,92.2,1.2,1653,88.8,122347,15431,26.4,36374,7.9,74,2.8,58318,277.2,"ES&S M100","ES&S Automark",0,1,1,NA,"ES&S Automark",0,"aNone",5.62473926731575
"3759","OUTAGAMIE","CITY-OF-APPLETON-WARD-50-OUTAGAMIE","CITY OF APPLETON OUTAGAMIE","CITY OF APPLETON",20,7,0,19,598,43.4782608695652,15.2173913043478,0,41.304347826087,0,21,0,0.135483870967742,0,0.0952380952380952,0,155,0,"109491","86.91%","38,117","51,579",5466,"95,162",-13462,"-16.52%","8.88%","255.40%","0.63%","40.05%","54.20%","5.74%","3.23%",0,0,2,"45,659","47,372","1,538","94,569","48.28%","50.09%","1.63%","3.08%",0,2,182006,137779,176695,24.3,92.2,1.2,1653,88.8,122347,15431,26.4,36374,7.9,74,2.8,58318,277.2,"ES&S M100","ES&S Automark",0,1,1,NA,"ES&S Automark",0,"aNone",5.62473926731575
"3760","OUTAGAMIE","CITY-OF-APPLETON-WARD-51-OUTAGAMIE","CITY OF APPLETON OUTAGAMIE","CITY OF APPLETON",150,51,10,90,3913,49.8338870431894,16.9435215946844,3.32225913621262,29.9003322259136,0,202,0,0.218378378378378,0.0108108108108108,0.0841584158415842,0,925,0.00495049504950495,"109491","86.91%","38,117","51,579",5466,"95,162",-13462,"-16.52%","8.88%","255.40%","0.63%","40.05%","54.20%","5.74%","3.23%",0,0,2,"45,659","47,372","1,538","94,569","48.28%","50.09%","1.63%","3.08%",0,2,182006,137779,176695,24.3,92.2,1.2,1653,88.8,122347,15431,26.4,36374,7.9,74,2.8,58318,277.2,"ES&S M100","ES&S Automark",0,1,1,NA,"ES&S Automark",0,"aNone",5.62473926731575
"3761","OUTAGAMIE","CITY-OF-APPLETON-WARD-52-OUTAGAMIE","CITY OF APPLETON OUTAGAMIE","CITY OF APPLETON",29,4,2,6,533,70.7317073170732,9.75609756097561,4.8780487804878,14.6341463414634,0,22,0,0.211538461538462,0.0192307692307692,0.136363636363636,0,104,0,"109491","86.91%","38,117","51,579",5466,"95,162",-13462,"-16.52%","8.88%","255.40%","0.63%","40.05%","54.20%","5.74%","3.23%",0,0,2,"45,659","47,372","1,538","94,569","48.28%","50.09%","1.63%","3.08%",0,2,182006,137779,176695,24.3,92.2,1.2,1653,88.8,122347,15431,26.4,36374,7.9,74,2.8,58318,277.2,"ES&S M100","ES&S Automark",0,1,1,NA,"ES&S Automark",0,"aNone",5.62473926731575
"3762","OUTAGAMIE","CITY-OF-APPLETON-WARD-53-OUTAGAMIE","CITY OF APPLETON OUTAGAMIE","CITY OF APPLETON",1,1,1,0,39,33.3333333333333,33.3333333333333,33.3333333333333,0,0,9,0,0.428571428571429,0.0476190476190476,0.222222222222222,0,21,0.444444444444444,"109491","86.91%","38,117","51,579",5466,"95,162",-13462,"-16.52%","8.88%","255.40%","0.63%","40.05%","54.20%","5.74%","3.23%",0,0,2,"45,659","47,372","1,538","94,569","48.28%","50.09%","1.63%","3.08%",0,2,182006,137779,176695,24.3,92.2,1.2,1653,88.8,122347,15431,26.4,36374,7.9,74,2.8,58318,277.2,"ES&S M100","ES&S Automark",0,1,1,NA,"ES&S Automark",0,"aNone",5.62473926731575
"3763","OUTAGAMIE","CITY-OF-APPLETON-WARD-54-OUTAGAMIE","CITY OF APPLETON OUTAGAMIE","CITY OF APPLETON",185,61,10,125,4953,48.5564304461942,16.010498687664,2.6246719160105,32.8083989501312,0,161,0,0.158777120315582,0.00986193293885602,0.105590062111801,0,1014,0.0062111801242236,"109491","86.91%","38,117","51,579",5466,"95,162",-13462,"-16.52%","8.88%","255.40%","0.63%","40.05%","54.20%","5.74%","3.23%",0,0,2,"45,659","47,372","1,538","94,569","48.28%","50.09%","1.63%","3.08%",0,2,182006,137779,176695,24.3,92.2,1.2,1653,88.8,122347,15431,26.4,36374,7.9,74,2.8,58318,277.2,"ES&S M100","ES&S Automark",0,1,1,NA,"ES&S Automark",0,"aNone",5.62473926731575
"3764","OUTAGAMIE","CITY-OF-APPLETON-WARD-55-OUTAGAMIE","CITY OF APPLETON OUTAGAMIE","CITY OF APPLETON",96,19,4,58,2301,54.2372881355932,10.7344632768362,2.25988700564972,32.7683615819209,0,63,0,0.12753036437247,0.0182186234817814,0.0952380952380952,0,494,0,"109491","86.91%","38,117","51,579",5466,"95,162",-13462,"-16.52%","8.88%","255.40%","0.63%","40.05%","54.20%","5.74%","3.23%",0,0,2,"45,659","47,372","1,538","94,569","48.28%","50.09%","1.63%","3.08%",0,2,182006,137779,176695,24.3,92.2,1.2,1653,88.8,122347,15431,26.4,36374,7.9,74,2.8,58318,277.2,"ES&S M100","ES&S Automark",0,1,1,NA,"ES&S Automark",0,"aNone",5.62473926731575
"3765","OUTAGAMIE","CITY-OF-APPLETON-WARD-56-OUTAGAMIE","CITY OF APPLETON OUTAGAMIE","CITY OF APPLETON",0,0,0,1,13,0,0,0,100,1,0,NA,0,0,NA,NA,1,NA,"109491","86.91%","38,117","51,579",5466,"95,162",-13462,"-16.52%","8.88%","255.40%","0.63%","40.05%","54.20%","5.74%","3.23%",0,0,2,"45,659","47,372","1,538","94,569","48.28%","50.09%","1.63%","3.08%",0,2,182006,137779,176695,24.3,92.2,1.2,1653,88.8,122347,15431,26.4,36374,7.9,74,2.8,58318,277.2,"ES&S M100","ES&S Automark",0,1,1,NA,"ES&S Automark",0,"aNone",5.62473926731575
"3766","OUTAGAMIE","CITY-OF-APPLETON-WARD-57-OUTAGAMIE","CITY OF APPLETON OUTAGAMIE","CITY OF APPLETON",0,0,0,1,13,0,0,0,100,1,0,NA,NA,NA,NA,NA,0,NA,"109491","86.91%","38,117","51,579",5466,"95,162",-13462,"-16.52%","8.88%","255.40%","0.63%","40.05%","54.20%","5.74%","3.23%",0,0,2,"45,659","47,372","1,538","94,569","48.28%","50.09%","1.63%","3.08%",0,2,182006,137779,176695,24.3,92.2,1.2,1653,88.8,122347,15431,26.4,36374,7.9,74,2.8,58318,277.2,"ES&S M100","ES&S Automark",0,1,1,NA,"ES&S Automark",0,"aNone",5.62473926731575
"3767","OUTAGAMIE","CITY-OF-APPLETON-WARD-58-OUTAGAMIE","CITY OF APPLETON OUTAGAMIE","CITY OF APPLETON",0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,"109491","86.91%","38,117","51,579",5466,"95,162",-13462,"-16.52%","8.88%","255.40%","0.63%","40.05%","54.20%","5.74%","3.23%",0,0,2,"45,659","47,372","1,538","94,569","48.28%","50.09%","1.63%","3.08%",0,2,182006,137779,176695,24.3,92.2,1.2,1653,88.8,122347,15431,26.4,36374,7.9,74,2.8,58318,277.2,"ES&S M100","ES&S Automark",0,1,1,NA,"ES&S Automark",0,"aNone",5.62473926731575
